Longitude;Latitude;DEPART;Elevation (m);Moho Depth (m);Curie Depth (Km);Free Air Anomaly (mGal);Vertical Gravity Gradient (E);Bouguer Anomaly (mGal);Fault;Strike-slip Fault;Reverse or Thrust Fault;Lineament;Magnetic Anomaly (nT)
-75.39783352;6.001769667;ANTIOQUIA;0.523809524;0.558735852;0.5;0.314520416;0.343549537;0.357469683;0.003258402;0.045931263;0.025952767;0.012939421;0.669891561
-74.12216983;8.020901353;BOLÍVAR;0.195767196;0.554489184;0.785714286;0.181312344;0.300843431;0.389927848;0.010319375;0.04453669;0.036523344;0.105541863;0.612820544
-72.74482034;7.847553814;NORTE DE SANTANDER;0.116402116;0.593200869;0.857142857;0.114660114;0.132691851;0.252806984;0.011936862;0.07040971;0.001175537;0.452247273;0.651497524
-72.79896992;11.40950444;LA GUAJIRA;0;0.34027842;0.357142857;0.099845833;0.232745308;0.365077613;0.040505714;0.086543278;0.051579432;0.337596827;0.249624913
-75.95217661;4.554165388;VALLE DEL CAUCA;0.211640212;0.272312747;0.357142857;0.172977812;0.270046329;0.344043904;0.002041751;0.037811452;0.035626128;0.094330979;0.523236247
-73.14826483;6.311407186;SANTANDER;0.275132275;0.566752379;1;0.221804702;0.21849014;0.31383906;0.006319428;0.050236136;0.009738973;0.160662831;0.593847728
-70.63713333;-3.82219563;AMAZONAS;0.015873016;0.297388984;0.785714286;0.162451226;0.257335472;0.452262896;0.993020794;0.934951008;0.930619633;0.80795504;0.628781952
-77.37101644;3.227723891;VALLE DEL CAUCA;0.010582011;0.207432098;0.357142857;0.104470798;0.241714184;0.358515819;0.034754307;0.09068019;0.046537489;0.106482103;0.581710553
-74.90413169;9.489179427;BOLÍVAR;0.005291005;0.4126835;0.357142857;0.100327598;0.231438584;0.360664036;0.04677392;0.054297987;0.057631059;0.344115607;0.552616715
-73.52301275;6.14112871;SANTANDER;0.264550265;0.689563847;1;0.207616723;0.194850321;0.295566355;0.007189592;0.054780686;0.03146623;0.130081476;0.649175912
-76.26876839;4.975098454;CHOCÓ;0.185185185;0.380510436;0.357142857;0.542491698;0.379425042;0.604552779;0.005525135;0.06496705;0.045569927;0.110967115;0.563443439
-73.75271052;8.072915731;CESAR;0.005291005;0.462819812;0.785714286;0.056486967;0.22671656;0.285698671;0.014727267;0.050181929;0.041007841;0.172132267;0.656703298
-73.25101798;7.168280792;SANTANDER;0.216931217;0.633988202;0.928571429;0.099869947;0.24572345;0.195469615;0.011775731;0.015781201;0.038078883;0.394897221;0.684620099
-76.37213525;3.887332587;VALLE DEL CAUCA;0.195767196;0.288686482;0.5;0.202196865;0.139373961;0.417643082;0.005780473;0.087435905;0.017939067;0.060399367;0.64821182
-72.97013751;10.67264105;LA GUAJIRA;0.042328042;0.099781476;0.5;0.19728286;0.178842956;0.480921114;0.027345508;0.009028641;0.005717005;0.126686752;0.571700224
-75.93933972;8.493221311;CÓRDOBA;0.005291005;0.283527286;0.428571429;0.127884574;0.259800428;0.403256458;0.051352233;0.016905608;0.018788732;0.333346048;0.556450686
-74.02047195;8.604678041;BOLÍVAR;0.010582011;0.382846241;0.714285714;0.128655416;0.254692326;0.408922076;0.010570518;0.054133575;0.021189652;0.070298734;0.417066965
-74.20480887;2.351736948;META;0.063492063;0.314878131;0.714285714;0.162547585;0.245664053;0.41841442;0.064210888;0.057362363;0.039468305;0.07832811;0.599534574
-75.68114958;9.165689472;CÓRDOBA;0;0.205797565;0.285714286;0.150816614;0.260334996;0.44915961;0.024942717;0.060708804;0.017148497;0.422626683;0.540719752
-73.8084512;3.722597867;META;0.100529101;0.445205872;0.857142857;0.087994423;0.206105963;0.2610554;0.012715145;0.10560003;0.001590027;0.140096049;0.354925213
-76.07310887;9.116042844;CÓRDOBA;0.010582011;0.120910074;0.285714286;0.144625914;0.254900214;0.429729137;0.033171673;0.035107297;0.007304942;0.501288423;0.574837581
-74.78266372;7.627007396;ANTIOQUIA;0.010582011;0.49165515;0.714285714;0.09394421;0.233458066;0.354505911;0.017271197;0.008180575;0.019811286;0.084167842;0.568783277
-70.19616705;-3.460801761;AMAZONAS;0.026455026;0.307835967;0.785714286;0.158597104;0.255850558;0.436684428;0.918439368;0.921662221;0.919209496;0.757793852;0.675675141
-76.7371418;7.918437864;ANTIOQUIA;0;0.282734299;0.428571429;0.12826998;0.22790449;0.407421575;0.030053478;0.065861187;0.019228216;0.212823908;0.367433742
-78.06213027;1.99625434;NARIÑO;0.010582011;0.24780881;0.5;0.135689176;0.255375386;0.424831793;0.072006438;0.046918029;0.048145094;0.236362219;0.542053575
-75.8918569;4.782501577;RISARALDA;0.195767196;0.356278818;0.285714286;0.133087632;0.174596104;0.262161611;0.005687518;0.012872578;0.065025795;0.027591446;0.536652386
-73.10695101;10.26601572;CESAR;0.132275132;0.162995179;0.571428571;0.37423521;0.272036113;0.603337144;0.00499656;0.004227464;0.015122646;0.045315761;0.6262026
-75.42910368;8.24371402;CÓRDOBA;0.010582011;0.41390016;0.571428571;0.11600908;0.263958185;0.387511366;0.02495099;0.029132553;0.027696759;0.262353536;0.609699417
-76.84042892;0.432137721;PUTUMAYO;0.063492063;0.477006663;0.357142857;0.118514236;0.249376336;0.345384167;0.056624121;0.05171227;0.042870172;0.232735943;0.54725383
-76.71708092;5.441533147;CHOCÓ;0.005291005;0.333403616;0.5;0.080478898;0.211511048;0.322507053;0.021995036;0.077422113;0.036732026;0.282494078;0.713173461
-75.6253799;2.684738928;HUILA;0.248677249;0.810809477;0.714285714;0.120537655;0.225766215;0.189315183;0.017588638;0.095494097;0.007429202;0.104321583;0.580791257
-75.52802033;7.852038338;CÓRDOBA;0.010582011;0.417007126;0.571428571;0.123620964;0.246792587;0.390138979;0.007292866;0.027741974;0.02819212;0.242969261;0.63930127
-73.7943698;8.099059635;CESAR;0.005291005;0.467506476;0.785714286;0.070313637;0.242605132;0.302855737;0.008547967;0.051573986;0.042631526;0.158343015;0.652459993
-76.49148406;3.64967518;VALLE DEL CAUCA;0.243386243;0.28577788;0.5;0.308594704;0.247535044;0.469990488;0.002494645;0.067474317;0.047946201;0.003090561;0.581928691
-74.90891488;9.053962306;SUCRE;0.005291005;0.435407633;0.357142857;0.090186449;0.24913875;0.33686108;0.09575554;0.093075237;0.088347248;0.250734442;0.625912398
-73.17877713;7.545655759;SANTANDER;0.285714286;0.664998073;0.928571429;0.204629779;0.287805892;0.243163066;0.01008676;0.010674446;0.026676641;0.378991651;0.659368672
-75.0960863;10.09396537;ATLÁNTICO;0.037037037;0.348258505;0.285714286;0.156116031;0.282905678;0.429376976;0.018696324;0.041121437;0.008580208;0.519374896;0.542304823
-75.44766508;9.387538065;SUCRE;0.015873016;0.244815797;0.357142857;0.144144149;0.247505346;0.423107755;0.046641875;0.039753755;0.007260091;0.417078024;0.582731452
-69.93449963;5.719442521;VICHADA;0.021164021;0.346805368;0.785714286;0.140410469;0.259325255;0.413921733;0.32020293;0.300283128;0.253652884;0.880414148;0.421724148
-77.22463593;1.622221115;NARIÑO;0.222222222;0.589594598;0.428571429;0.203039954;0.15514374;0.325805546;0.005259819;0.044516381;0.026287211;0.041479851;0.539495971
-77.56559221;3.024994155;CAUCA;0;0.189354745;0.285714286;0.108349002;0.227815396;0.375140577;0.068995688;0.10690641;0.053151375;0.182916811;0.590099779
-74.57365226;8.03328595;BOLÍVAR;0.015873016;0.537085019;0.714285714;0.129474393;0.242605132;0.384180835;0.042204606;0.020407493;0.013459883;0.017016139;0.54086258
-70.46988409;-3.492923917;AMAZONAS;0.026455026;0.304921963;0.785714286;0.157007285;0.259265859;0.436854777;0.933281105;0.907482642;0.903469216;0.734295412;0.694192854
-76.78512899;5.699651426;CHOCÓ;0.010582011;0.293360282;0.428571429;0.080262098;0.218905916;0.33598406;0.031379298;0.045555343;0.070182983;0.342495876;0.723619417
-72.99889959;11.09487364;LA GUAJIRA;0.037037037;0.140044328;0.428571429;0.180348814;0.210917082;0.465002312;0.00779183;0.050076486;0.040561655;0.246551494;0.480121846
-71.98685677;12.22760852;LA GUAJIRA;0;0.16085083;0.214285714;0.208532077;0.312574246;0.531041549;0.052494326;0.054608246;0.043753743;0.626695043;0.160724894
-74.63910629;1.960422148;CAQUETÁ;0.068783069;0.328699036;0.714285714;0.163366591;0.252286766;0.397819772;0.049230959;0.130216924;0.04084245;0.082613657;0.643913656
-75.58993389;1.166469499;CAQUETÁ;0.047619048;0.348363434;0.571428571;0.141422193;0.256385127;0.390688055;0.07862216;0.193797902;0.030519479;0.220470061;0.742881136
-76.1634517;1.931959885;HUILA;0.343915344;0.797974756;0.357142857;0.157224085;0.253831076;0.222803383;0.001678234;0.080376037;0.003480205;0.083930764;0.543929173
-73.31708089;11.18798351;LA GUAJIRA;0.026455026;0.059425983;0.357142857;0.228212184;0.238714659;0.543233212;0.009915474;0.083633251;0.08334419;0.291685768;0.455642667
-74.07038715;11.00844067;MAGDALENA;0.17989418;0.024640977;0.357142857;0.370718324;0.285934901;0.616265422;0.003461858;0.015835469;0.011015695;0.384632794;0.463117141
-76.94098241;0.329031087;PUTUMAYO;0.063492063;0.496837881;0.357142857;0.109143926;0.232210739;0.325544332;0.048889273;0.056669858;0.036460165;0.22991111;0.564874645
-77.68975031;2.469359193;CAUCA;0.015873016;0.274145391;0.357142857;0.162475308;0.25377168;0.448224356;0.030970421;0.08629049;0.024136258;0.29567044;0.476388504
-76.52048766;2.551823404;CAUCA;0.396825397;0.774659446;0.357142857;0.217155673;0.177239249;0.224133186;0.003388545;0.052555689;0.041782494;0.130282551;0.405782216
-75.83682682;2.080200003;HUILA;0.185185185;0.729082231;0.5;0.087247693;0.199869328;0.20182603;0.006485693;0.119574779;0.009189058;0.170162489;0.556307858
-72.57762704;8.130419927;NORTE DE SANTANDER;0.026455026;0.460124193;0.785714286;0.059498;0.205185317;0.281867189;0.019584671;0.093385287;0.003188543;0.474109063;0.666682789
-73.22936522;7.302119338;SANTANDER;0.132275132;0.646782317;0.928571429;0.061400982;0.154460679;0.204749263;0.002269513;0.008926716;0.0318602;0.384822025;0.742847701
-74.61476514;9.353296294;BOLÍVAR;0;0.475892209;0.357142857;0.078455479;0.24349608;0.330689802;0.099099863;0.095230348;0.083398524;0.271720228;0.519402925
-73.66111779;5.087000163;CUNDINAMARCA;0.534391534;0.72786626;0.928571429;0.268246861;0.225439534;0.209129029;0.008838103;0.039793125;0.002440554;0.055892401;0.588209249
-74.23796238;10.28351332;MAGDALENA;0.037037037;0.306400054;0.5;0.119863201;0.244119743;0.372324444;0.033659208;0.016942672;0.006579102;0.360962269;0.44761603
-77.08879427;0.473320684;PUTUMAYO;0.08994709;0.640151081;0.428571429;0.094666858;0.190870753;0.271475924;0.021668132;0.034295233;0.009474205;0.171179271;0.556875601
-75.21116492;4.047038522;TOLIMA;0.08994709;0.698274118;0.5;0.10001447;0.153153956;0.195634971;0.007879786;0.079494673;0.00239636;0.030343119;0.445701804
-75.57641;5.050121864;CALDAS;0.301587302;0.551144616;0.428571429;0.164137404;0.207204799;0.252871554;0.003610334;0.030686132;0.023414041;0.025719413;0.578012918
-77.08352736;7.81789479;CHOCÓ;0;0.224813418;0.5;0.220022176;0.275896888;0.556592437;0.026500504;0.063560369;0.066279304;0.271772597;0.523382971
-77.19987078;1.555030053;NARIÑO;0.44973545;0.632917025;0.428571429;0.224839828;0.433416488;0.321839646;0.001695659;0.048112603;0.035278196;0.032952351;0.538754237
-75.65455706;1.756774142;CAQUETÁ;0.185185185;0.571925294;0.571428571;0.11706894;0.194998812;0.219860035;0.001979949;0.150041982;0.015008086;0.172267706;0.544863401
-74.73188908;5.300939327;CALDAS;0.037037037;0.583449898;0.714285714;0.061232373;0.186831789;0.258590093;0.022368682;0.04753083;0.001981758;0.025486914;0.625156381
-75.20578309;0.98911544;CAQUETÁ;0.042328042;0.316003121;0.642857143;0.146263927;0.258939178;0.413998474;0.106459887;0.246621586;0.067210525;0.340109469;0.56787664
-73.03720301;7.379924615;SANTANDER;0.465608466;0.703179938;0.928571429;0.302114963;0.246258019;0.290317825;0.005303328;0.016618594;0.034963898;0.429071963;0.758399451
-73.80861329;5.098204544;CUNDINAMARCA;0.55026455;0.796246453;0.928571429;0.264272298;0.287894987;0.189754443;0.01770822;0.02084085;0.002017068;0.09403873;0.627480265
-76.85879132;1.14543736;PUTUMAYO;0.576719577;0.759558996;0.357142857;0.224526671;0.243852459;0.100261678;0.004229705;0.059199414;0.017859336;0.158229867;0.540455519
-76.02600154;5.244477619;RISARALDA;0.301587302;0.437206553;0.357142857;0.354651455;0.462580185;0.546033779;0.020958437;0.039856279;0.049778592;0.106478043;0.7064787
-76.8365831;0.391577331;PUTUMAYO;0.063492063;0.465999249;0.357142857;0.118514236;0.254217154;0.348329922;0.063314511;0.056131005;0.044910956;0.240465158;0.549191428
-76.04824519;5.713405908;ANTIOQUIA;0.603174603;0.502363832;0.428571429;0.42763888;0.249554526;0.279158254;0.0206993;0.016329932;0.085078412;0.157662283;0.675970211
-77.97638994;1.188659555;NARIÑO;0.312169312;0.497358744;0.357142857;0.299682039;0.365437158;0.473249626;0.014496137;0.062200768;0.047494414;0.08396153;0.541520565
-74.33874459;5.717778637;CUNDINAMARCA;0.174603175;0.601990419;0.785714286;0.117671147;0.285073652;0.283665899;0.054869941;0.042475387;0.006245095;0.13173667;0.626400612
-73.86474778;7.334769892;SANTANDER;0.010582011;0.615220617;0.928571429;0.017078585;0.209640057;0.225881887;0.030231136;0.039746029;0.034218532;0.221352765;0.730567049
-73.62751748;8.296515035;CESAR;0.026455026;0.442485213;0.714285714;0.099508623;0.207175101;0.335270033;0.010560727;0.027881133;0.010929101;0.174842267;0.669993164
-72.70427478;-1.047907096;AMAZONAS;0.037037037;0.25418718;0.785714286;0.177193258;0.259978617;0.459378135;0.58550268;0.501973583;0.479276195;0.267982202;0.553160113
-75.71903764;2.431512615;HUILA;0.211640212;0.777222215;0.714285714;0.078479561;0.167587313;0.135550472;0.009161621;0.117302474;0.009417552;0.121732371;0.575345921
-69.22293335;0.666139774;VAUPÉS;0.026455026;0.373201549;0.642857143;0.161632219;0.257335472;0.43995874;0.2166061;0.424944157;0.666683777;0.237103471;0.628716381
-75.6242403;6.38581318;ANTIOQUIA;0.534391534;0.48079098;0.428571429;0.397456291;0.462817771;0.380904322;0.009465739;0.007517869;0.016548035;0.130978495;0.608779472
-75.95656204;4.644161785;VALLE DEL CAUCA;0.19047619;0.294727882;0.285714286;0.134484763;0.168359468;0.300087997;0.012413165;0.029223215;0.045745766;0.070031719;0.523187555
-74.07723159;8.561631025;BOLÍVAR;0.015873016;0.40035349;0.714285714;0.147757388;0.252197672;0.41709707;0.009001707;0.053744729;0.013384595;0.050234414;0.416403787
-75.35405316;10.1002157;BOLÍVAR;0;0.266236477;0.142857143;0.137833037;0.257216679;0.425971351;0.044030332;0.043748784;0.012343927;0.558216175;0.520124533
-75.5110765;1.111915175;CAQUETÁ;0.047619048;0.331133608;0.571428571;0.152695481;0.26523521;0.409555972;0.083115947;0.206173385;0.036770767;0.247736249;0.676845036
-76.66954297;2.675155756;CAUCA;0.338624339;0.623428536;0.357142857;0.214361435;0.243614873;0.253680183;0.011605668;0.029765937;0.019154281;0.094508239;0.47398509
-75.60875962;8.524769407;CÓRDOBA;0.021164021;0.357198218;0.5;0.11983909;0.249346638;0.382439304;0.007794128;0.034839848;0.013798062;0.326253016;0.557122629
-75.59623035;8.371336481;CÓRDOBA;0.010582011;0.375451418;0.5;0.123958205;0.251574008;0.389455894;0.002535608;0.021615906;0.007901988;0.31531796;0.582982051
-76.89215297;2.192849614;CAUCA;0.227513228;0.598094116;0.285714286;0.1418076;0.192504158;0.242765815;0.004746273;0.007967964;0.015999399;0.228977836;0.462559136
-75.90615114;5.605352671;ANTIOQUIA;0.396825397;0.527651033;0.428571429;0.255046499;0;0.265144019;0.008523008;0.020127355;0.062338575;0.127832457;0.665998511
-75.95907162;4.585202712;VALLE DEL CAUCA;0.195767196;0.275578502;0.357142857;0.180710138;0.225320741;0.343656744;0.004115626;0.035081156;0.038632597;0.086257058;0.523952337
-75.35093423;5.392204473;CALDAS;0.624338624;0.639871837;0.571428571;0.415835633;0.44966144;0.33665283;0.004564364;0.038706955;0.046863078;0.006032548;0.629291266
-73.67121455;5.959805736;SANTANDER;0.391534392;0.707761383;0.928571429;0.267933723;0.338976004;0.303733933;0.00467408;0.046635804;0.043350285;0.126282963;0.679309801
-70.20050748;-3.634577282;AMAZONAS;0.031746032;0.307686355;0.714285714;0.157850374;0.259562842;0.433032741;0.946918314;0.940654464;0.938434856;0.801540106;0.654842632
-75.68667548;0.903472299;CAQUETÁ;0.042328042;0.323177425;0.5;0.135641011;0.254722024;0.382652746;0.09307481;0.183416784;0.064745355;0.250017443;0.678478799
-74.73833688;4.168875141;TOLIMA;0.058201058;0.697507934;0.714285714;0.011971884;0.169309812;0.178618639;0.010260048;0.023536297;0.008845081;0.122654489;0.40178172
-75.08848033;4.544134363;TOLIMA;0.396825397;0.757462064;0.642857143;0.173339136;0.253296507;0.152344165;0.002715083;0.061249237;0.019765182;0.109229696;0.594869925
-74.54777212;9.242847461;BOLÍVAR;0;0.46448564;0.357142857;0.091487221;0.261404134;0.3572251;0.107333229;0.100359521;0.073330008;0.235627854;0.500134713
-75.94562559;2.234136791;HUILA;0.386243386;0.795587179;0.5;0.20489474;0.352726301;0.265799132;0.037401306;0.106683709;0.004416189;0.151326065;0.560067168
-75.02054831;9.411026305;SUCRE;0.021164021;0.378773652;0.357142857;0.132485426;0.276787836;0.412663983;0.036507518;0.047852146;0.053493763;0.34559364;0.59225584
-74.77821652;1.065694624;CAQUETÁ;0.042328042;0.342111324;0.642857143;0.130221153;0.245842243;0.3826507;0.136468682;0.238831441;0.098063949;0.321411161;0.51730432
-71.89289337;6.803649716;ARAUCA;0.121693122;0.517769954;0.928571429;0.068073445;0.196127346;0.244130317;0.043095963;0.015816775;0.003133751;0.488797125;0.543074799
-75.09552807;4.509347576;TOLIMA;0.285714286;0.754608557;0.642857143;0.146456616;0.242723925;0.246567357;0.007511951;0.064719081;0.018566544;0.099183665;0.574081889
-72.65621408;7.475012891;NORTE DE SANTANDER;0.407407407;0.737911095;0.928571429;0.22219012;0.209283678;0.240122997;0.001669128;0.030187547;0.007212292;0.516423174;0.612292079
-75.41411876;9.61105792;SUCRE;0.005291005;0.24034261;0.285714286;0.155826955;0.272630078;0.451649492;0.029303512;0.012287474;0.004601154;0.461211381;0.60844415
-75.67687747;3.364273617;TOLIMA;0.396825397;0.754906115;0.571428571;0.182589019;0.257305773;0.230197715;0.006987403;0.063973442;0.010909427;0.051053488;0.542830367
-72.88282286;8.139462996;NORTE DE SANTANDER;0.222222222;0.532086683;0.785714286;0.211061344;0.155173438;0.261402797;0.002441831;0.056324719;0.010489883;0.389434881;0.679386733
-75.65680851;3.584680594;TOLIMA;0.412698413;0.682138319;0.571428571;0.237727047;0.303367783;0.256063015;0.009839351;0.078427936;0.028416411;0.113641789;0.552263864
-72.81496816;6.457784806;SANTANDER;0.380952381;0.510331565;1;0.277520841;0.170349252;0.228754787;0.008532805;0.010180442;0.024846574;0.236110371;0.477101672
-76.9977594;0.429361562;PUTUMAYO;0.079365079;0.560099503;0.357142857;0.11046878;0.251069138;0.32100587;0.036039966;0.042017662;0.023015634;0.198438003;0.556923643
-74.79523364;1.047321275;CAQUETÁ;0.047619048;0.341896204;0.642857143;0.126318837;0.25136612;0.379998854;0.136355792;0.241898727;0.097729523;0.324479237;0.51730432
-74.64859358;5.820337031;ANTIOQUIA;0.026455026;0.491787801;0.714285714;0.089126558;0.211570444;0.308482598;0.021785957;0.056571841;0.021411584;0.057367638;0.622165747
-73.77966379;2.895897364;META;0.052910053;0.391253089;0.785714286;0.128655416;0.180506058;0.40775353;0.065548931;0.027708272;0.010645888;0.136019241;0.707497327
-73.82262511;11.05440411;MAGDALENA;0.306878307;0.04931104;0.357142857;0.363034169;0.29742813;0.610134187;0.002354058;0.045753758;0.02187615;0.33935877;0.456803797
-77.0051655;2.28126153;CAUCA;0.259259259;0.53129958;0.285714286;0.126511555;0.150718698;0.216146034;0.001589149;0.007955645;0.0033893;0.233404292;0.394613678
